60	699	4	883327539
178	131	4	882827947
297	216	4	875409423
59	1117	4	888203313
276	429	5	874790972
87	386	2	879877006
198	1169	4	884208834
119	54	4	886176814
297	20	4	874954763
1	98	4	875072404
268	205	5	875309859
279	174	4	875306636
64	187	5	889737395
119	1262	3	890627252
307	21	4	876433101
82	15	3	876311365
244	238	5	880606118
271	274	3	885848014
174	1014	3	890664424
210	135	5	887736352
262	258	4	879961282
85	660	4	879829618
311	348	4	884364108
82	208	3	878769815
1	186	4	875073128
145	368	3	888398492
276	401	3	874792094
23	213	3	874785675
64	515	5	889737478
63	237	3	875747342
293	227	2	888906990
297	202	3	875238638
82	216	4	878769949
280	145	3	891702198
200	227	5	884129006
290	21	3	880475695
43	820	2	884029742
95	573	1	888954808
181	20	1	878962919
178	926	4	882824671
194	410	3	879541042
276	347	4	885159630
207	133	4	875812281
87	135	5	879875649
286	83	5	877531975
87	157	3	879877799
87	163	4	879877083
286	655	3	889651746
254	380	4	886474456
43	553	4	875981159
305	679	3	886324792
44	665	1	883613372
92	1016	2	875640582
276	270	4	879131395
222	1053	3	881060735
82	504	4	878769917
38	216	5	892430486
308	85	4	887741245
1	221	5	887431921
222	715	2	878183924
222	69	5	878182338
43	114	5	883954950
223	322	4	891548920
201	452	1	884114770
158	271	4	880132232
314	90	2	877888758
313	245	3	891013144
102	576	2	888802722
268	425	4	875310549
38	508	2	892429399
280	975	4	891702252
10	463	4	877889186
92	386	3	875907727
268	374	2	875744895
210	96	4	887736616
213	144	5	878956047
254	50	5	886471151
58	272	5	884647314
291	385	4	874835141
291	324	1	874805453
246	596	3	884921511
11	714	4	891904214
7	621	5	892132773
246	80	2	884923329
308	481	4	887737997
177	651	3	880130862
10	655	5	877891904
83	631	2	887664566
145	993	3	875270616
18	607	3	880131752
234	616	2	892334976
293	156	4	888905948
83	476	3	880307359
295	173	5	879518257
286	1039	5	877531730
42	48	5	881107821
267	94	3	878972558
271	242	4	885844495
125	97	3	879454385
305	56	1	886323068
145	250	5	882182944
38	1030	5	892434475
181	975	2	878963343
194	520	5	879545114
144	62	2	888105902
194	1183	2	879554453
144	1147	4	888105587
269	961	5	891457067
290	71	5	880473667
249	597	2	879640436
301	395	1	882079384
267	546	3	878970877
207	754	4	879577345
201	777	1	884112673
314	1095	3	877887356
210	631	5	887736796
22	456	1	878887413
59	931	2	888203610
92	715	4	875656288
188	159	3	875074589
303	700	3	879485718
197	288	3	891409387
244	676	4	880604858
44	88	2	878348885
11	230	4	891905783
6	297	3	883599134
186	925	5	879023152
184	1137	5	889907812
85	269	3	891289966
44	257	4	878346689
293	484	5	888906217
60	179	4	883326566
269	640	5	891457067
299	271	3	879737472
92	928	3	886443582
299	24	3	877877732
292	183	5	881103478
5	394	2	879198031
62	559	3	879375912
198	549	3	884208518
42	999	4	881108982
64	333	3	879365313
99	682	2	885678371
59	121	4	888203313
7	22	5	891351121
144	747	5	888105473
201	475	4	884112748
110	245	3	886987540
5	384	3	875636389
234	596	2	891227979
301	184	4	882077222
291	1471	3	874834914
85	53	3	882995643
275	183	3	880314500
296	275	4	884196555
271	197	4	885848915
221	172	5	875245907
95	176	3	879196298
207	170	4	877125221
286	341	5	884069544
151	529	5	879542610
264	401	5	886123656
144	64	5	888105140
56	29	3	892910913
23	528	4	874786974
125	785	3	892838558
200	72	4	884129542
249	23	4	879572432
130	56	5	875216283
49	102	2	888067164
158	483	5	880133225
222	58	3	878182479
194	213	2	879523575
177	89	5	880131088
7	268	3	891350703
59	549	4	888205659
145	411	2	875271522
239	47	2	889180169
319	879	5	876280338
42	102	5	881108873
301	1035	4	882078809
280	99	2	891700475
145	682	3	879161624
214	79	4	891544306
57	864	3	883697512
293	705	5	888906338
194	470	3	879527421
75	496	5	884051921
202	172	3	879726778
23	183	3	874785728
38	403	1	892432205
95	720	2	879196513
65	97	5	879216605
207	290	2	878104627
201	2	2	884112487
221	250	5	875244633
92	134	4	875656623
49	695	3	888068957
102	391	2	888802767
6	500	4	883601277
145	278	4	875272871
116	750	4	886309481
90	237	4	891385215
221	318	5	875245690
128	283	5	879966729
94	467	4	885873423
221	1218	3	875246745
294	539	4	889241707
62	28	3	879375169
280	227	3	891702153
224	22	5	888103581
64	77	3	889737420
194	756	1	879549899
15	20	3	879455541
43	328	4	875975061
244	100	4	880604252
21	928	3	874951616
83	254	2	880327839
318	610	5	884496525
92	756	3	886443582
222	1078	2	878183449
62	157	3	879374686
13	840	3	886261387
271	300	2	885844583
59	13	5	888203415
279	249	3	878878420
6	95	2	883602133
90	354	3	891382240
7	627	3	891352594
254	649	1	886474619
268	566	3	875744321
291	816	3	874867852
59	405	3	888203578
200	409	2	884127431
239	612	5	889178616
22	399	4	878887157
267	147	3	878970681
235	319	4	889654419
87	70	5	879876448
216	143	2	881428956
268	121	2	875743141
239	317	5	889179291
269	922	5	891457067
207	468	4	877124806
270	148	4	876954062
184	559	3	889910418
239	183	5	889180071
301	58	4	882077285
145	339	3	882181058
10	321	4	879163494
125	1036	2	892839191
1	84	4	875072923
21	742	3	874951617
22	186	5	878886368
292	324	3	881104533
72	129	4	880035588
256	642	4	882164893
92	1095	2	886443728
290	274	4	880731874
83	543	2	887665445
56	597	3	892679439
83	216	4	880307846
215	22	3	891435161
307	175	4	877117651
201	23	4	884111830
197	570	4	891410124
26	286	3	891347400
90	489	5	891384357
57	250	3	883697223
1	31	3	875072144
104	324	1	888442404
311	22	4	884364538
44	603	4	878347420
22	96	5	878887680
213	546	4	878870903
279	1017	3	875296891
85	97	2	879829667
43	286	4	875975028
181	7	4	878963037
297	574	1	875239092
201	651	4	884111217
94	180	5	885870284
235	85	4	889655232
305	131	3	886323440
234	229	4	892334189
328	754	4	885044607
16	70	4	877720118
286	425	2	877532013
200	265	5	884128372
207	131	3	878104377
292	10	5	881104606
214	179	5	892668130
200	586	4	884130391
305	216	5	886323563
279	1113	3	888806035
178	984	2	882823530
58	45	5	884305295
151	191	3	879524326
297	443	2	875240133
5	267	4	875635064
150	325	1	878747322
145	443	3	882182658
271	191	5	885848448
158	38	4	880134607
232	638	5	888549988
109	930	3	880572351
57	744	5	883698581
145	1057	1	875271312
235	275	5	889655550
181	124	1	878962550
145	182	5	885622510
249	476	3	879640481
44	11	3	878347915
194	566	4	879522819
109	218	4	880578633
49	10	3	888066086
269	210	1	891449608
87	233	4	879876036
314	791	4	877889398
292	132	4	881105340
7	300	4	891350703
291	460	5	874834254
292	176	5	881103478
290	1028	3	880732365
59	47	5	888205574
213	50	5	878870456
14	111	3	876965165
221	1314	3	875247833
195	100	5	875771440
92	619	4	875640487
303	576	3	879485417
42	210	5	881108633
246	423	3	884920900
181	823	2	878963343
197	231	3	891410124
181	369	3	878963418
130	172	5	875801530
276	1131	3	874796116
221	1067	3	875244387
292	488	5	881105657
177	124	3	880130881
42	785	4	881109060
1	70	3	875072895
13	178	4	882139829
269	72	2	891451470
290	429	4	880474606
214	1065	5	892668173
249	176	4	879641109
264	1069	5	886123728
181	688	1	878961668
7	162	5	891353444
119	269	3	892564213
181	457	1	878961474
56	63	3	892910268
291	122	3	874834289
92	175	4	875653549
293	654	5	888905760
303	549	3	879484846
267	654	5	878971902
130	546	4	876250932
216	577	1	881432453
301	53	1	882078883
301	384	5	882079315
291	672	3	874867741
18	196	3	880131297
195	1084	4	888737345
222	939	3	878182211
254	577	1	886476092
267	55	4	878972785
16	443	5	877727055
158	79	4	880134332
305	14	4	886322893
87	67	4	879877007
313	175	4	891014697
43	498	5	875981275
234	1035	3	892335142
90	11	4	891384113
230	196	5	880484755
1	60	5	875072370
262	185	3	879793164
221	1407	3	875247833
279	382	4	875312947
287	1016	5	875334430
119	154	5	874782022
60	474	5	883326028
296	427	5	884198772
194	971	3	879551049
83	186	4	880308601
207	1242	5	884386260
311	1116	3	884364623
181	406	1	878962955
130	550	5	878537602
256	756	4	882151167
1	177	5	876892701
59	10	4	888203234
223	258	1	891548802
10	48	4	877889058
178	549	4	882827689
295	4	4	879518568
99	124	2	885678886
263	523	5	891298107
230	402	5	880485445
189	45	3	893265657
130	231	3	875801422
244	97	2	880605514
83	866	3	883867947
222	217	3	881060062
10	203	4	877891967
269	168	4	891448850
292	100	5	881103999
60	508	4	883327368
197	431	3	891409935
313	265	4	891016853
234	506	4	892318107
234	959	2	892334189
14	56	5	879119579
201	1211	3	884113806
181	359	1	878961668
308	579	3	887740700
13	42	4	882141393
268	99	3	875744744
119	245	4	886176618
44	202	4	878347315
90	301	4	891382392
320	42	4	884751712
301	25	3	882075110
315	17	1	879821003
297	301	4	876529834
18	954	3	880130640
152	97	5	882475618
184	498	5	889913687
63	150	4	875747292
201	375	3	884287140
200	103	2	891825521
13	94	3	882142057
297	22	4	875238984
201	844	2	884112537
14	93	3	879119311
184	716	3	889909987
216	12	5	881432544
38	122	1	892434801
256	778	4	882165103
200	229	5	884129696
249	22	5	879572926
184	47	4	889909640
276	58	4	874791169
268	432	3	875310145
224	258	3	888081947
145	25	2	875270655
298	261	4	884126805
244	743	5	880602170
59	132	5	888205744
301	1112	4	882079294
56	1090	3	892683641
293	1132	3	888905416
13	908	1	886302385
1	27	2	876892946
271	172	5	885848616
286	269	5	879780839
49	926	1	888069117
290	153	3	880475310
104	122	3	888465739
311	233	4	884365889
60	178	5	883326399
200	191	5	884128554
128	276	4	879967550
303	460	4	879543600
5	445	3	875720744
268	540	1	875542174
290	218	2	880475542
181	1346	1	878962086
189	276	3	893264300
90	659	4	891384357
279	108	4	892174381
197	770	3	891410082
217	566	4	889069903
193	682	1	889123377
293	157	5	888905779
297	300	3	874953892
303	1007	5	879544576
10	218	4	877889261
13	300	1	881515736
194	431	4	879524291
256	291	5	882152630
276	318	5	874787496
311	553	3	884365451
198	427	4	884207009
13	180	5	882141248
286	100	3	876521650
271	451	3	885849447
59	318	5	888204349
328	655	4	886037429
25	174	5	885853415
90	971	4	891385250
106	69	4	881449886
276	1135	4	874791527
276	76	4	874791506
49	546	1	888069636
307	22	3	879205470
82	218	3	878769748
116	1082	3	876453171
59	381	5	888205659
56	174	5	892737191
82	413	1	884714593
82	69	4	878769948
144	727	3	888105765
7	526	5	891351042
49	531	3	888066511
1	260	1	875071713
313	488	5	891013496
207	273	4	878104569
83	95	4	880308453
326	496	5	879874825
236	686	3	890118372
92	1215	2	890251747
82	147	3	876311473
201	242	4	884110598
223	237	5	891549657
186	977	3	879023273
246	356	2	884923047
62	135	4	879375080
320	456	3	884748904
236	1328	4	890116132
92	673	4	875656392
5	167	2	875636281
188	554	2	875074891
326	54	3	879876300
234	462	4	892079840
314	1139	5	877888480
297	652	3	875239346
264	659	5	886122577
216	286	4	881432501
290	1013	2	880732131
256	278	5	882151517
200	820	3	884127370
49	312	3	888065786
293	195	3	888906119
13	29	2	882397833
42	405	4	881105541
293	566	3	888907312
125	158	4	892839066
315	230	4	879821300
296	83	5	884199624
188	204	4	875073478
201	4	4	884111830
253	747	3	891628501
315	531	5	879799457
210	134	5	887736070
119	1170	3	890627339
151	509	4	879524778
43	15	5	875975546
298	432	4	884183307
250	127	4	878089881
286	1265	5	884069544
267	226	3	878972463
194	735	4	879524718
303	99	4	879467514
193	195	1	889124507
57	588	4	883698454
92	672	3	875660028
207	269	4	877845577
280	86	4	891700475
197	449	5	891410124
197	510	5	891409935
117	1	4	880126083
271	180	5	885849087
222	433	4	881059876
201	26	4	884111927
270	387	5	876955689
104	100	4	888465166
95	96	4	879196298
130	204	5	875216718
290	239	2	880474451
314	833	4	877887155
313	969	4	891015387
295	722	4	879518881
269	412	3	891446904
49	1	2	888068651
301	11	4	882076291
125	434	4	879454100
1	145	2	875073067
327	230	4	887820448
262	292	4	879961282
313	205	5	891013652
248	185	3	884534772
38	384	5	892433660
224	778	1	888104057
217	1222	1	889070050
6	475	5	883599478
38	423	5	892430071
1	174	5	875073198
308	60	3	887737760
207	642	3	875991116
215	1039	5	891436543
56	239	4	892676970
109	1011	3	880571872
10	124	5	877888545
320	210	5	884749227
269	180	3	891448120
290	380	3	880731766
311	205	5	884365357
109	281	2	880571919
235	898	3	889654553
13	508	3	882140426
201	558	2	884112537
276	801	3	877935306
81	118	2	876533764
288	200	4	886373534
263	97	4	891299387
293	87	4	888907015
318	660	3	884497207
295	405	5	879518319
201	480	4	884111598
232	708	4	888550060
197	566	4	891409893
313	180	5	891014898
109	230	5	880579107
201	980	3	884140927
222	554	2	881060435
119	697	5	874782068
198	385	3	884208778
62	281	3	879373118
239	98	5	889180410
201	823	3	884140975
64	2	3	889737609
28	50	4	881957090
246	202	3	884922272
168	1197	5	884287927
286	465	5	889651698
184	521	4	889908873
106	286	4	881449486
198	1117	3	884205252
291	53	5	874834827
25	477	4	885853155
1	159	3	875073180
181	1393	1	878961709
60	172	4	883326339
178	427	5	882826162
280	96	4	891700664
92	431	4	875660164
244	369	4	880605294
308	291	3	887739472
235	684	4	889655162
307	313	5	888095725
18	69	3	880129527
23	215	2	874787116
184	132	5	889913687
244	237	5	880602334
236	696	2	890117223
145	672	3	882182689
235	648	4	889655662
116	1016	2	876453376
178	358	1	888512993
11	561	2	891905936
308	467	4	887737194
207	576	3	877822904
198	249	2	884205277
291	168	5	874871800
115	762	4	881170508
151	169	5	879524268
305	403	2	886324792
292	525	5	881105701
234	671	3	892336257
234	584	3	892333653
279	275	3	875249232
234	638	4	892335989
110	79	4	886988480
106	273	3	881453290
128	111	3	879969215
298	151	3	884183952
42	845	5	881110719
128	747	3	879968742
1	82	5	878542589
99	421	3	885680772
313	208	3	891015167
13	45	3	882139863
305	302	4	886307860
94	185	5	885873684
271	204	4	885848314
128	83	5	879967691
267	50	5	878974783
1	56	4	875072716
18	214	4	880132078
188	234	4	875073048
235	100	4	889655550
303	408	4	879467035
178	302	4	892239796
42	781	4	881108280
18	488	3	880130065
184	14	4	889907738
293	521	3	888906288
293	849	2	888907891
198	156	3	884207058
234	966	4	892334189
181	1351	1	878962168
194	153	3	879546723
1	272	3	887431647
200	225	4	876042299
63	246	3	875747514
271	134	3	885848518
308	959	3	887739335
270	70	5	876955066
181	1198	1	878962585
21	445	3	874951658
326	675	4	879875457
268	823	2	875742942
109	845	4	880571684
244	95	4	880606418
62	702	2	879376079
254	141	3	886472836
295	423	4	879517372
271	241	3	885849207
7	519	4	891352831
244	509	5	880606017
73	127	5	888625200
249	455	4	879640326
320	291	4	884749014
13	820	4	882398743
10	283	4	877892276
201	991	4	884110735
102	559	3	888803052
311	99	5	884365075
62	685	2	879373175
116	187	5	886310197
295	966	5	879518060
234	72	3	892335674
87	550	4	879876074
59	559	5	888206562
224	301	3	888082013
90	486	5	891383912
14	792	5	879119651
194	216	3	879523785
222	501	2	881060331
90	311	4	891382163
328	43	3	886038224
7	633	5	891351509
151	228	5	879524345
297	223	5	875238638
207	529	4	878191679
130	930	3	876251072
314	743	1	877886443
181	926	1	878962866
13	509	5	882140691
232	523	4	888549757
201	87	3	884111775
223	470	4	891550767
18	602	3	880131407
82	495	3	878769668
144	403	3	888105636
186	322	5	879022927
250	174	3	878092104
28	12	4	881956853
28	895	4	882826398
151	405	3	879543055
207	1102	3	880839891
201	164	3	884112627
6	509	4	883602664
42	380	4	881108548
221	895	2	885081339
328	10	4	885047099
270	159	4	876956233
269	340	5	891446132
216	249	3	880232917
201	1424	3	884113114
85	86	4	879454189
95	843	4	880572448
256	235	3	882153668
85	692	3	879828490
11	312	4	891902157
305	210	3	886323006
181	321	2	878961623
151	7	4	879524610
296	961	5	884197287
119	595	3	874781067
314	929	3	877887356
279	363	5	890451473
188	357	4	875073647
214	872	2	891542492
234	209	4	892317967
5	426	3	878844510
1	80	4	876893008
246	578	2	884923306
294	979	3	877819897
314	73	4	877889205
312	98	4	891698300
43	382	5	883955702
254	596	4	886473852
44	153	4	878347234
25	742	4	885852569
94	79	4	885882967
262	406	3	879791537
148	501	4	877020297
70	423	5	884066910
83	265	5	880308186
5	222	4	875635174
308	1028	2	887738972
109	62	3	880578711
49	173	3	888067691
314	468	4	877892214
269	205	3	891447841
38	318	3	892430071
102	222	3	888801406
305	1411	3	886324865
236	289	4	890117820
313	131	4	891015513
121	121	2	891388501
60	183	5	883326399
296	544	4	884196938
11	720	1	891904717
263	272	5	891296919
303	203	5	879467669
288	182	4	886374497
291	17	4	874834850
308	628	3	887738104
13	755	3	882399014
64	231	3	889740880
130	572	3	878537853
293	386	2	888908065
279	368	1	886016352
189	253	4	893264150
296	32	4	884197131
305	169	5	886322893
303	262	5	879466065
95	211	3	879197652
207	1098	4	877879172
110	1248	3	886989126
312	408	4	891698174
279	1413	5	875314434
15	301	4	879455233
116	484	4	886310197
198	51	3	884208455
13	2	3	882397650
44	55	4	878347455
62	716	4	879375951
148	529	5	877398901
303	421	4	879466966
276	56	5	874791623
311	484	4	884366590
58	475	5	884304609
85	488	4	879455197
181	1067	1	878962550
301	515	3	882074561
13	830	1	882397581
314	924	5	877886921
201	210	2	884111270
198	511	4	884208326
94	742	3	891722214
305	610	3	886324128
294	120	2	889242937
246	98	4	884921428
194	162	3	879549899
307	393	3	877123041
95	976	2	879195703
268	252	3	875743182
216	298	5	881721819
5	453	1	879198898
223	845	4	891549713
293	124	4	888904696
224	1119	3	888082634
299	176	4	880699166
130	71	5	875801695
130	50	5	874953665
54	313	4	890608360
62	473	4	879373046
312	495	4	891699372
125	22	5	892836395
318	357	4	884496069
49	569	3	888067482
69	56	5	882145428
64	959	4	889739903
286	272	5	884069298
116	880	3	876680723
215	89	4	891435060
246	294	2	884924460
213	25	4	878870750
90	213	5	891383718
110	188	4	886988574
57	1059	3	883697432
57	825	1	883697761
297	282	3	874954845
276	176	5	874792401
106	45	3	881453290
151	66	4	879524974
276	66	3	874791993
269	76	3	891448456
210	219	3	887808581
85	389	3	882995832
54	325	3	880930146
18	498	4	880129940
271	345	3	885844666
87	1189	5	879877951
217	810	3	889070050
198	148	3	884206401
116	257	3	876452523
297	692	3	875239018
109	796	3	880582856
189	480	5	893265291
22	294	1	878886262
234	471	3	892335074
328	679	2	885049460
56	79	4	892676303
178	978	2	882824983
216	226	3	880244803
38	444	1	892433912
43	944	2	883956260
279	1484	3	875307587
236	507	3	890115897
296	1009	3	884196921
271	490	4	885848886
21	295	3	874951349
318	47	2	884496855
59	230	4	888205714
151	175	5	879524244
263	86	4	891299574
308	193	3	887737837
152	125	5	880149165
294	10	3	877819490
197	651	5	891409839
263	892	3	891297766
63	109	4	875747731
72	89	3	880037164
189	705	4	893265569
198	746	4	884207946
85	56	4	879453587
194	56	5	879521936
110	82	4	886988480
99	741	3	885678886
7	195	5	891352626
21	982	1	874951482
43	235	3	875975520
109	90	3	880583192
13	64	5	882140037
178	288	5	882823353
181	887	1	878962005
123	606	3	879872540
82	64	5	878770169
138	285	4	879023245
87	1182	3	879877043
201	304	2	884110967
70	202	4	884066713
178	655	4	882827247
327	558	4	887746196
315	654	5	879821193
42	70	3	881109148
311	482	4	884365104
307	193	3	879205470
10	4	4	877889130
95	514	2	888954076
201	213	4	884111873
14	175	5	879119497
299	174	4	877880961
6	134	5	883602283
320	433	4	884751730
305	257	2	886322122
28	153	3	881961214
308	609	4	887739757
287	218	5	875335424
62	421	5	879375716
269	172	3	891449031
119	628	4	874775185
279	1142	1	890780603
224	1442	3	888104281
308	528	3	887737036
151	435	4	879524131
328	216	3	885045899
295	493	5	879516961
62	96	4	879374835
59	1109	3	888205088
255	258	4	883215406
102	195	4	888801360
128	660	2	879968415
197	1419	2	891410124
217	578	5	889070087
313	204	4	891014401
57	294	4	883696547
334	86	4	891548295
308	54	2	887740254
210	255	4	887730842
213	447	4	878955598
189	1021	5	893266251
104	1241	1	888465379
28	184	4	881961671
244	157	4	880604119
234	491	4	892079538
275	588	3	875154535
186	53	1	879023882
99	1052	1	885679533
269	131	5	891449728
311	720	3	884366307
270	1119	5	876955729
286	1035	3	877532094
311	94	3	884366187
239	671	5	889179290
201	98	4	884111312
43	403	4	883956305
315	216	4	879821120
308	452	2	887741329
90	357	5	891385132
303	327	1	879466166
144	303	4	888103407
102	1030	1	892994075
90	739	5	891384789
72	527	4	880036746
286	248	5	875806800
201	32	3	884140049
327	497	4	887818658
262	217	3	879792818
151	813	4	879524222
13	859	1	882397040
276	207	4	874795988
246	1073	4	884921380
298	98	4	884127720
23	88	3	874787410
94	700	2	891723427
130	772	4	876251804
5	403	3	875636152
297	176	4	881708055
178	250	4	888514821
128	417	4	879968447
270	281	5	876956137
63	251	4	875747514
42	357	5	881107687
334	100	5	891544707
162	222	4	877635758
184	1020	4	889908630
13	625	2	882398691
72	79	4	880037119
213	8	3	878955564
82	13	2	878768615
314	735	5	877888855
59	488	3	888205956
14	313	2	890880970
236	200	3	890115856
286	164	3	877533586
268	768	3	875744895
83	77	4	880308426
313	230	3	891015049
21	218	4	874951696
223	323	2	891549017
130	418	5	875801631
28	282	4	881957425
43	7	4	875975520
293	559	2	888906168
286	432	3	878141681
303	273	3	879468274
286	13	2	876521933
327	169	2	887744205
262	50	2	879962366
312	631	5	891699599
102	734	2	892993786
16	655	5	877724066
23	90	2	874787370
249	182	5	879640949
18	209	4	880130861
293	216	4	888905990
308	607	3	887737084
327	655	4	887745303
280	756	4	891701649
106	97	5	881450810
109	147	4	880564679
23	511	5	874786770
116	313	5	886978155
271	13	4	885847714
313	136	5	891014474
280	202	3	891701090
262	1278	4	879961819
275	252	2	876197944
13	428	5	882140588
268	946	3	875310442
234	283	3	891227814
16	151	5	877721905
235	435	5	889655434
216	274	3	880233061
246	215	2	884921058
13	913	1	892014908
21	439	1	874951820
94	99	3	891721815
82	275	2	884714125
59	1116	3	888206562
217	685	5	889069782
295	736	5	879966498
151	826	1	879543212
13	212	5	882399385
223	1	4	891549324
246	196	3	884921861
158	144	4	880134445
11	120	2	891903935
18	630	3	880132188
197	181	5	891409893
235	433	4	889655596
244	278	3	880605294
217	540	1	889070087
312	134	5	891698764
299	168	4	878192039
234	1172	3	892079076
224	632	2	888103872
327	474	3	887743986
184	780	4	889913254
62	1107	1	879376159
65	70	1	879216529
101	928	2	877136302
210	465	4	887737131
144	237	4	888104258
320	250	4	884751992
311	692	4	884364652
159	328	3	893255993
128	77	3	879968447
167	48	1	892738277
291	558	4	874867757
56	143	3	892910182
38	392	5	892430120
293	264	3	888904392
115	69	1	881171825
276	250	4	874786784
280	225	4	891701974
295	588	4	879517682
26	321	3	891347949
145	109	4	875270903
201	380	1	884140825
57	252	2	883697807
280	100	3	891700385
26	269	4	891347478
308	4	5	887737890
269	174	1	891449124
262	71	4	879794951
221	684	4	875247454
263	521	3	891297988
256	276	3	882151198
1	229	4	878542075
59	127	5	888204430
327	133	4	887745662
151	300	4	879523942
104	283	4	888465582
291	1017	4	874833911
276	770	4	877935446
334	1108	4	891549632
224	879	3	888082099
64	1133	4	889739975
58	42	4	884304936
106	584	4	881453481
159	258	4	893255836
268	248	3	875742530
318	286	3	884470681
6	525	5	883601203
327	431	3	887820384
77	23	4	884753173
95	15	4	879195062
255	452	3	883216672
144	328	3	888103407
102	307	4	883748222
269	1014	3	891446838
184	172	4	889908497
49	732	3	888069040
181	1347	1	878962052
293	514	4	888906378
125	1074	3	892838827
291	147	4	874805768
269	214	3	891448547
13	168	4	881515193
305	76	1	886323506
313	435	5	891013803
307	229	5	879538921
314	54	4	877888892
269	529	5	891455815
158	8	5	880134948
92	87	3	876175077
85	842	3	882995704
193	393	4	889126808
167	222	4	892737995
201	1187	3	884112201
125	346	1	892835800
144	880	5	888103509
234	628	2	892826612
291	574	1	875087656
224	977	2	888104281
152	780	5	884019189
151	755	3	879543366
92	931	1	875644796
95	33	3	880571704
130	125	5	875801963
269	405	1	891450902
297	277	3	875048641
62	527	4	879373692
221	17	4	875245406
11	743	2	891904065
230	50	5	880484755
159	930	4	880557824
174	107	5	886434361
97	7	5	884238939
63	948	3	875746948
125	143	5	879454793
160	126	3	876769148
327	93	4	887744432
13	856	5	886303171
216	202	4	880234346
92	1212	3	876175626
1	140	1	878543133
263	183	4	891298655
5	173	4	875636675
85	372	4	879828720
194	519	4	879521474
109	550	5	880579107
201	198	4	884111873
49	117	1	888069459
7	642	3	892132277
239	286	1	889178512
198	568	3	884208710
239	135	5	889178762
5	241	1	875720948
72	382	4	880036691
297	480	4	875238923
249	826	1	879640481
25	127	3	885853030
94	227	3	891722759
195	591	4	892281779
92	85	3	875812364
85	709	5	879828941
308	502	5	887739521
311	117	4	884366852
235	792	4	889655490
244	428	4	880606155
253	483	5	891628122
194	62	2	879524504
70	71	3	884066399
49	72	2	888069246
308	673	4	887737243
246	426	3	884923471
280	231	3	891701974
180	433	5	877127273
110	1250	3	886988818
327	811	4	887747363
194	132	3	879520991
1	225	2	878542738
62	827	2	879373421
138	100	5	879022956
59	421	5	888206015
110	540	3	886988793
1	235	5	875071589
334	269	3	891544049
301	95	5	882076334
63	6	3	875747439
269	805	2	891450623
151	357	5	879524585
268	404	4	875309430
22	780	1	878887377
28	441	2	881961782
299	210	4	889502980
254	384	1	886475790
178	245	3	882823460
297	194	3	875239453
90	966	5	891385843
11	734	3	891905349
325	514	4	891478006
249	411	3	879640436
18	964	3	880132252
311	118	3	884963203
334	293	3	891544840
294	483	4	889854323
297	86	5	875238883
293	647	5	888905760
294	876	3	889241633
286	142	4	877534793
308	569	3	887740410
222	164	4	878181768
49	721	2	888068934
303	1090	1	879485686
73	474	5	888625200
85	1101	4	879454046
223	216	5	891550925
42	1043	2	881108633
234	212	2	892334883
16	288	3	877717078
13	319	4	882139327
168	411	1	884288222
72	204	4	880037853
144	523	5	888105338
303	398	1	879485372
128	215	3	879967452
320	11	4	884749255
267	684	4	878973088
60	490	4	883326958
189	694	4	893265946
116	905	2	890131519
249	240	4	879640343
110	300	3	886987380
201	1063	3	884113453
180	121	5	877127830
87	1072	3	879876610
6	209	4	883601713
63	301	5	875747010
148	98	3	877017714
13	312	1	883670630
15	278	1	879455843
102	66	3	892992129
293	251	4	888904734
42	204	5	881107821
328	523	5	885046206
279	67	4	875310419
158	42	3	880134913
70	151	3	884148603
271	661	4	885848373
279	1095	1	886016480
250	200	5	883263374
50	1084	5	877052501
128	1141	4	879968827
275	191	4	880314797
95	173	5	879198547
87	651	4	879875893
21	678	2	874951005
145	1217	2	875272349
13	860	1	882396984
312	676	3	891699295
200	431	5	884129006
102	67	1	892993706
325	506	5	891478180
221	1073	4	875245846
305	733	3	886324661
275	969	2	880314412
11	215	3	891904389
269	474	4	891448823
13	540	3	882398410
102	809	3	888802768
254	240	1	886476165
234	486	3	892079373
256	932	3	882150508
249	58	5	879572516
305	947	4	886322838
262	15	3	879962366
325	187	3	891478455
184	836	4	889909142
11	428	4	891905032
313	740	2	891016540
276	1314	3	874796412
101	1051	2	877136891
236	699	4	890116095
207	134	4	875991160
215	82	3	891435995
125	945	5	892836465
293	461	2	888905519
160	93	5	876767572
298	418	4	884183406
326	444	4	879877413
246	849	1	884923687
328	4	3	885047895
70	265	4	884067503
298	465	4	884182806
201	461	4	884113924
276	1478	3	889174849
250	294	1	878089033
246	99	3	884922657
10	704	3	877892050
97	435	4	884238752
99	118	2	885679237
102	302	3	880680541
70	152	4	884149877
178	179	2	882828320
6	19	4	883602965
254	257	3	886471389
94	402	4	891723261
42	404	5	881108760
130	566	4	878537558
13	614	4	884538634
286	642	3	877531498
291	410	5	874834481
214	121	4	891543632
246	284	1	884922475
130	413	3	876251127
320	1210	4	884751316
60	810	4	883327201
288	97	4	886629750
145	750	4	885555884
189	496	5	893265380
130	55	5	875216507
328	431	2	885047822
177	1039	3	880130807
201	281	2	884112352
301	456	3	882074838
1	120	1	875241637
303	716	2	879467639
216	498	3	880235329
6	476	1	883600175
230	511	2	880485656
64	100	4	879365558
13	876	2	881515521
269	771	1	891451754
6	154	3	883602730
327	962	3	887820545
60	152	4	883328033
222	250	2	877563801
